SG_UF;NO_MUNICIPIO;CO_ENTIDADE;NO_ENTIDADE
RJ;São Gonçalo;33090513;ESCOLA MUNICIPAL NOSSA SENHORA DA BOA ESPERANCA
RJ;São Gonçalo;33090572;EXTERNATO ACACIA
RJ;São Gonçalo;33090700;COL BATISTA DO LARANJAL
RJ;São Gonçalo;33090831;CE DOM ANTONIO DE ALMEIDA MORAES JUNIOR
RJ;São Gonçalo;33090890;CE PROFESSORA ABIGAIL CARDOSO
RJ;São Gonçalo;33090947;ESCOLA MUNICIPAL ROTARY
RJ;São Gonçalo;33090955;INSTITUTO CULTURAL AMENDOEIRA
RJ;São Gonçalo;33091072;CENTRO EDUC MONTEIRO LOBATO
RJ;São Gonçalo;33091110;CIEP 250 MUNICIPALIZADO ROSENDO RICA MARCO
RJ;São Gonçalo;33091170;COLEGIO CENECISTA FELIPE TIAGO GOMES
RJ;São Gonçalo;33091226;COLEGIO PARAISO
RJ;São Gonçalo;33091250;CURSO GONCALVES LEDO LTDA
RJ;São Gonçalo;33091323;CE SUBTENENTE PM MARCO ANTONIO GRIPP
RJ;São Gonçalo;33091382;CE CORONEL FRANCISCO LIMA
RJ;São Gonçalo;33091501;ESCOLA MUNICIPAL ELPIDIO DOS SANTOS
RJ;São Gonçalo;33091510;ESCOLA MUNICIPAL FLORISBELA MARIA NUNES HAASE
RJ;São Gonçalo;33091536;ESCOLA MUNICIPAL JOVITA MARIA DE JESUS
RJ;São Gonçalo;33091676;UNIDADE MUNICIPAL EDUCACAO INFANTIL ARCA DE NOE
RJ;São Gonçalo;33091714;CENTRO EDUC FAULHABER
RJ;São Gonçalo;33091790;CURSO INFANTIL LAURA CRISTINA
RJ;São Gonçalo;33091870;EEM MONSENHOR ALBUQUERQUE
RJ;São Gonçalo;33091897;CE CORONEL PM MARCUS JARDIM
RJ;São Gonçalo;33091919;ESCOLA MUNICIPAL DEPUTADO JOSE CARLOS BRANDAO MONTEIRO
RJ;São Gonçalo;33091935;ESCOLA MUNICIPAL PRESIDENTE JOAO BELCHIOR MARQUES GOULART
RJ;São Gonçalo;33094195;U M E I MANOEL DE SOUZA
RJ;São Gonçalo;33094276;ESCOLA MUNICIPAL SANTA LUZIA
RJ;São Gonçalo;33094292;ESCOLA MUNICIPAL ANAIA PEQUENO
RJ;São Gonçalo;33094446;PROJETO SOCIAL CRIAR
RJ;São Gonçalo;33096570;ESCOLA MUNICIPAL DOUTOR HERACLITO FONTOURA SOBRAL PINTO
RJ;São Gonçalo;33096970;CIEP 309 ZUZU ANGEL BRASILCOLOMBIA
RJ;São Gonçalo;33096988;CIEP 412 DOUTOR ZERBINI
RJ;São Gonçalo;33100535;INST BATISTA GONCALENSE
RJ;São Gonçalo;33103852;COL LECLA
RJ;São Gonçalo;33103887;CIEP 408 SERGIO CARDOSO
RJ;São Gonçalo;33103895;COL NS SENHORA DE MONTSERRAT
RJ;São Gonçalo;33103917;CIEP 423 MORA GUIMARAES
RJ;São Gonçalo;33103941;CIEP 422 NICANOR FERREIRA NUNES
RJ;São Gonçalo;33103968;CIEP 439 LUIZ GONZAGA JUNIOR GONZAGUINHA
RJ;São Gonçalo;33103992;EDUCANDARIO JECSA
RJ;São Gonçalo;33104018;COL PENDOTIBA
RJ;São Gonçalo;33104026;JARDIM ESCOLA ARTE DE ENSINAR
RJ;São Gonçalo;33104042;CENTRO EDUC SALGADO MONTEIRO
RJ;São Gonçalo;33104085;COLEGIO INDEPENDENCIA
RJ;São Gonçalo;33104107;CENTRO EDUC SOARES HERDY
RJ;São Gonçalo;33104182;CIEP 409 PROFESSORA ALAIDE DE FIGUEREDO SANTOS
RJ;São Gonçalo;33104760;SOC INTEGRADA DE EDUC ORION
RJ;São Gonçalo;33105170;CENTRO EDUCACIONAL HOTZ - LTDA
RJ;São Gonçalo;33105260;COL SAO FRANCISCO DE ASSIS
RJ;São Gonçalo;33105324;CENTRO EDUC MELO DE SOUZA
RJ;São Gonçalo;33107661;CENTRO EDUC JOSE DE ANCHIETA
RJ;São Gonçalo;33108617;SERVICO SOCIAL DA INDUSTRIA - SESI
RJ;São Gonçalo;33110280;INSTITUTO DE ENSINO COLLEGE
RJ;São Gonçalo;33110310;CENTRO DE ENS MARCIA FARIAS
RJ;São Gonçalo;33110409;CENTRO EDUC SAVIANI LTDA ME - INSTITUTO DE ENSINO ATOS
RJ;São Gonçalo;33110670;CENTRO EDUCACIONAL PANISSET DA SILVA
RJ;São Gonçalo;33110972;CENTRO EDUCACIONAL SOBRAL PINTO LTDA
RJ;São Gonçalo;33111413;INST EDUC MENDONCA GOULART
RJ;São Gonçalo;33114420;CENTRO EDUC ITAOCA
RJ;São Gonçalo;33114439;CENTRO EDUC DAYSE GONCALVES
RJ;São Gonçalo;33114951;CENTRO EDUCACIONAL FONSECA MEDEIROS
RJ;São Gonçalo;33115508;COL SENES EMPRE EDUC SAO FRAN DA ASSIS
RJ;São Gonçalo;33115575;CENTRO EDUC OLIVEIRA E SILVA
RJ;São Gonçalo;33115605;CENTRO TECNICO FLUMINENSE
RJ;São Gonçalo;33115613;ESCOLA PRIMEIROS PASSOS LTDA-ME
RJ;São Gonçalo;33115621;ESCOLA S - 8
RJ;São Gonçalo;33115630;CENTRO EDUC LAZARES
RJ;São Gonçalo;33115672;CENTRO DE ENS FARIA SIQUEIRA EQUIPE MAXIMA DE ENSINO
RJ;São Gonçalo;33115699;COLEGIO EQUIPE 1
RJ;São Gonçalo;33116830;CENTRO EDUCACIONAL JARDIM TIRADENTES
RJ;São Gonçalo;33118140;CENTRO EDUC DE TRINDADE
RJ;São Gonçalo;33119163;EXTERNATO LAGOAS
RJ;São Gonçalo;33119880;ESCOLA MUNICIPAL PROFESSOR EVADYR MOLINA
RJ;São Gonçalo;33119899;ESCOLA MUNICIPAL ANTONIO CARLOS JOBIM
RJ;São Gonçalo;33120110;ESCOLA MUNICIPAL PROFESSORA MARLUCY SALLES DE ALMEIDA
RJ;São Gonçalo;33120471;INSTITUTO CARDOSO E CARVALHO
RJ;São Gonçalo;33121095;ESCOLA MUNICIPAL PAULO REGLUS NEVES FREIRE
RJ;São Gonçalo;33121109;CENTRO EDUCACIONAL DO COELHO
RJ;São Gonçalo;33121125;NOVA ESCOLA LTDA
RJ;São Gonçalo;33121133;CENTRO EDUCACIONAL ANAS ANTUNES
RJ;São Gonçalo;33121141;CENTRO EDUC HUMBERTO FRANCA
RJ;São Gonçalo;33121150;EXTERNATO JESUS PESSANHA
RJ;São Gonçalo;33121168;CENTRO EDUCACIONAL RICARDO BACELLAR
RJ;São Gonçalo;33121192;EXTERNATO COUTINHO
RJ;São Gonçalo;33121206;JARDIM ESCOLA BOLINHA DE NEVE - CENTRO EDUCACIONAL CAMILA ALVES
RJ;São Gonçalo;33121214;EDUCANDARIO SOUZA BASILIO
RJ;São Gonçalo;33121230;EXTERNATO AMANDA CAROLINA
RJ;São Gonçalo;33121257;CENTRO EDUC SANTANA FORTUNATO
RJ;São Gonçalo;33121273;EDUCANDARIO COSENZA
RJ;São Gonçalo;33121397;JARDIM ESCOLA BEM ME QUER
RJ;São Gonçalo;33125066;OBRA SOCIAL COTTA ALMEIDA
RJ;São Gonçalo;33125147;CENTRO EDUCACIONAL SOARES LISBOA
RJ;São Gonçalo;33125163;EXTERNATO BASTOS SILVA
RJ;São Gonçalo;33126000;CENTRO EDUC OLIVIA LIMA E JD DE INF MIRIM LTDA
RJ;São Gonçalo;33126895;CENTRO EDUCACIONAL ALMEIDA MAURO
RJ;São Gonçalo;33126933;CENTRO EDUC ELETHERIO DA SILVA
RJ;São Gonçalo;33126984;CENTRO EDUCACIONAL MUNDO ENCANTADO LTDA ME
RJ;São Gonçalo;33126992;CENTRO EDUCACIONAL LUIZ VIEIRA NUNES
RJ;São Gonçalo;33127018;CENTRO EDUCACIONAL MACHADO PEREIRA
RJ;São Gonçalo;33127026;EDUCANDARIO RODRIGUES
RJ;São Gonçalo;33127999;EDUCANDARIO MACHADO RODRIGUES
RJ;São Gonçalo;33128100;COLEGIO PRIMEIRA OPCAO
RJ;São Gonçalo;33128650;CENTRO EDUC MENDONCA
RJ;São Gonçalo;33128715;CENTRO EDUC ANDRADE ARIMATHEA
RJ;São Gonçalo;33128766;JD ESC MEU PEQUENO MUNDO
RJ;São Gonçalo;33129037;CENTRO EDUC ARAGAO SANTOS E JD ESC COLONIAL
RJ;São Gonçalo;33129053;CENTRO EDUCACIONAL PAULO FREIRE
RJ;São Gonçalo;33129070;CENTRO EDUC SAO MATEUS LTDA
RJ;São Gonçalo;33129118;CENTRO EDUC ARSENAL LTDA ME
RJ;São Gonçalo;33129169;JARDIM ESCOLA BRILHO DO SOL
RJ;São Gonçalo;33129657;CENTRO EDUC JOAQUIM DE ALMEIDA
RJ;São Gonçalo;33129746;ESCOLA MUNICIPAL PROFª ZULMIRA MATHIAS NETTO RIBEIRO
RJ;São Gonçalo;33129754;ESCOLA MUNICIPAL ALBERTO TORRES
RJ;São Gonçalo;33129770;ESCOLA MUNICIPAL JOAO CABRAL DE MELO NETO
RJ;São Gonçalo;33129789;ESCOLA MUNICIPAL ANISIO SPINOLA TEIXEIRA
RJ;São Gonçalo;33129835;ESC ROSA DE SAROM
RJ;São Gonçalo;33129924;CENTRO EDUC TAVARES DE OLIVEIRA
RJ;São Gonçalo;33129932;CENTRO EDUC LUCIETE MANHAES
RJ;São Gonçalo;33130167;COLEGIO JIPA
RJ;São Gonçalo;33130230;CENTRO DE ENSINO CARROSSEL LTDA
RJ;São Gonçalo;33131554;CRECHE ESTRELINHA AZUL
RJ;São Gonçalo;33131589;OBRA COMUNITARIA SAO FRANCISCO DE ASSIS
RJ;São Gonçalo;33131600;OBRA SOCIAL DO ENGENHO PEQUENO
RJ;São Gonçalo;33133832;COL AIDA VIEIRA - CAVI
RJ;São Gonçalo;33133867;OBRA SOCIAL DE APOIO A CRIANCA
RJ;São Gonçalo;33135746;COLEGIO MV1 SAO GONCALO
RJ;São Gonçalo;33136599;U M E I PROFESSORA NATALINA MUNIZ DE OLIVEIRA
RJ;São Gonçalo;33137234;GRUPO COMUNITARIO CORACAO DE MARIA
RJ;São Gonçalo;33137242;CENTRO DE EDUCACAO INFANTIL COMUNITARIO DO SALGUEIRO
RJ;São Gonçalo;33137579;CENTRO CULTURAL JOAO MENDES
RJ;São Gonçalo;33138400;ESCOLA MUNICIPAL OSCARINA DA COSTA TEIXEIRA
RJ;São Gonçalo;33138990;CENTRO EDUCACIONAL ANTONIO NETO
RJ;São Gonçalo;33139008;CENTRO EDUCACIONAL TEMPO DO SABER
RJ;São Gonçalo;33139032;SISTEMA ELITE DE ENSINO - SAO GONCALO
RJ;São Gonçalo;33139059;EXTERNATO JULIO LIMA
RJ;São Gonçalo;33139091;INSTITUTO EDUCACIONAL JANETE ROCHA
RJ;São Gonçalo;33139199;CENTRO EDUCACIONAL MELLO PAULO
RJ;São Gonçalo;33139210;CENTRO EDUCACIONAL FERREIRA NASCIMENTO
RJ;São Gonçalo;33139644;CENTRO DE ENSINO ARCO IRIS DO RIO DO OURO
RJ;São Gonçalo;33143056;CENTRO EDUC NOSSA SENHORA DA GLORIA COL SUPERIOR
RJ;São Gonçalo;33143200;CENTRO EDUC MOURA NOBRE
RJ;São Gonçalo;33143285;CENTRO EDUC MARIA CLARA MACHADO
RJ;São Gonçalo;33143633;PROJETO ALCANCANDO VIDINHAS
RJ;São Gonçalo;33143641;ASSOCIACAO EVANGELICA EDIFICANDO VIDAS
RJ;São Gonçalo;33145601;U M E I FORMANDO VIDAS
RJ;São Gonçalo;33146497;INSTITUICAO SOCIAL DE AMOR E AMPARO A CRIANCA
RJ;São Gonçalo;33147930;EDUCANDARIO NELSON COSTA LTDA ME
RJ;São Gonçalo;33147965;OBRA COMUNITARIA BOM RETIRO
RJ;São Gonçalo;33150001;UMEI JOSE CALIL ABUZAID
RJ;São Gonçalo;33152055;COL PARAQUETT
RJ;São Gonçalo;33152071;COLEGIO SETE DE SETEMBRO
RJ;São Gonçalo;33152098;COLEGIO ALFREDO BACKER
RJ;São Gonçalo;33153337;INSTITUTO SOCIAL SONIA GOUVEA FARIA
RJ;São Gonçalo;33153701;CENTRO EDUCACIONAL ROBERTO SILVEIRA
RJ;São Gonçalo;33153744;EXTERNATO CAMILO OLIVEIRA SANTOS
RJ;São Gonçalo;33156310;ASSOCIACAO ASSISTENCIAL EDUCACIONAL VITORIA REGIA
RJ;São Gonçalo;33156573;CRECHE COMUNITARIA ASSOCIACAO DE MORADORES E AMIGOS DO BAIRRO ANAIA
RJ;São Gonçalo;33156620;ASSOCIACAO ASSISTENCIAL EDUCACIONAL AMANHECER
RJ;São Gonçalo;33156816;EDUCANDARIO MARTINS
RJ;São Gonçalo;33156832;CENTRO DE ENSINO MONTEIRO LOBATO
RJ;São Gonçalo;33157391;COLEGIO SOARES FONSECA
RJ;São Gonçalo;33157863;CENTRO EDUC MUNDO NOVO
RJ;São Gonçalo;33157936;ESCOLA MUNICIPAL PADRE CIPRIANO DOUMA
RJ;São Gonçalo;33157952;ESCOLA MUNICIPAL BEATRIZ ELIANE CORDEIRO SANTOS
RJ;São Gonçalo;33159513;UMEI- PASTORA MARGARETE RIBEIRO ARAUJO
RJ;São Gonçalo;33159874;CENTRO EDUCACIONAL MARIA CLARA VASCONCELOS
RJ;São Gonçalo;33159971;COLEGIO DE APLICACAO LEONARDO DA VINCI
RJ;São Gonçalo;33159998;INSTITUTO FRANCA BARROSO
RJ;São Gonçalo;33160066;CRECHE ESCOLA ALECRIM
RJ;São Gonçalo;33160074;CENTRO EDUCACIONAL NOVO AMANHECER
RJ;São Gonçalo;33160112;CENTRO EDUCACIONAL CRESCENDO E APARECENDO EIRELI
RJ;São Gonçalo;33160350;CURSO TECNICO DE ENFERMAGEM ALCANTARA - CTEA
RJ;São Gonçalo;33160368;CENTRO EDUCACIONAL ADALIA MASCARENHAS
RJ;São Gonçalo;33160376;CENTRO EDUCACIONAL PALHACINHO SAPECA SC LTDA
RJ;São Gonçalo;33160686;CENTRO EDUCACIONAL ALVES LEITE
RJ;São Gonçalo;33160694;CENTRO EDUCACIONAL CAMINHO DO SABER
RJ;São Gonçalo;33161836;CENTRO EDUCACIONAL SILVA PEREIRA
RJ;São Gonçalo;33161844;EMPREENDIMENTOS EDUCACIONAIS SAO FRANCISCO DE ASSIS
RJ;São Gonçalo;33161852;CENTRO EDUCACIONAL RAPOSO
RJ;São Gonçalo;33161860;INSTITUTO NOVA VIDA DE EDUCACAO E CULTURA
RJ;São Gonçalo;33162336;ESCOLA COMUNITARIA SEMEANDO O FUTURO
RJ;São Gonçalo;33163308;CENTRO DE RECREACAO E APRENDIZAGEM URSINHO BRANCO
RJ;São Gonçalo;33163316;CENTRO EDUCACIONAL EDUCAR
RJ;São Gonçalo;33163430;SOCIEDADE DE ENSINO ASSIS SANTOS
RJ;São Gonçalo;33163588;CENTRO EDUCACIONAL LUMAR
RJ;São Gonçalo;33164010;CENTRO EDUCACIONAL ARIALINE
RJ;São Gonçalo;33165122;CENTRO EDUCACIONAL E EMPRESARIAL EM SAUDE CURSO POTENCIA LTDA
RJ;São Gonçalo;33165319;EDUCANDARIO PEREIRA ALVES
RJ;São Gonçalo;33166170;INSTITUTO CULTURAL JULIA GOMES
RJ;São Gonçalo;33166293;CENTRO EDUCACIONAL SILVA GUERREIRO
RJ;São Gonçalo;33166714;CENTRO EDUCACIONAL JOANA E CAROLINA
RJ;São Gonçalo;33167150;UMEI GEORGE SAVALLA GOMES - PALHACO CAREQUINHA
RJ;São Gonçalo;33167168;UMEI PASTOR MILITAO RAMOS DE OLIVEIRA
RJ;São Gonçalo;33167575;INSTITUTO DOMINUS DE ENSINO E CULTURA LTDA
RJ;São Gonçalo;33167591;CENTRO EDUCACIONAL COSTA DA CRUZ
RJ;São Gonçalo;33167745;PRIMAZ CENTRO EDUCACIONAL PROFISSIONALIZANTE
RJ;São Gonçalo;33168369;ESCOLA TECNICA DE ENSINO LUNA E CARRASCOSA
RJ;São Gonçalo;33169250;CENTRO EDUCACIONAL WILSON SALGADO
RJ;São Gonçalo;33169268;CENTRO EDUCACIONAL ARAUJO CASTRO
RJ;São Gonçalo;33169381;INSTITUTO EDUCACIONAL CASTELO GOMES LTDA - ME
RJ;São Gonçalo;33169845;CENTRO EDUCACIONAL XIMENES ALVES
RJ;São Gonçalo;33169918;CENTRO EDUCACIONAL JEOVAH NISSI
RJ;São Gonçalo;33170347;COLEGIO M3
RJ;São Gonçalo;33171858;INSTITUTO DE EDUCACAO VARELA
RJ;São Gonçalo;33172048;COLEGIO EMANUEL
RJ;São Gonçalo;33172188;CENTRO EDUCACIONAL ALVES NETOS
RJ;São Gonçalo;33172218;SENAI SAO GONCALO
RJ;São Gonçalo;33172226;INSTITUTO EDUCACIONAL UNIVERSO DO APRENDER
RJ;São Gonçalo;33172390;ESCOLA DE APREFEICOAMENTO PROFISSIONAL
RJ;São Gonçalo;33173117;COLEGIO BOM FUTURO SS LTDA
RJ;São Gonçalo;33173338;CENTRO EDUCACIONAL ANNA GOMES
RJ;São Gonçalo;33173583;CENTRO EDUCACIONAL DUTRA E CARVALHO
RJ;São Gonçalo;33173591;CENTRO EDUCACIONAL ROCHA RAPOSO LTDA ME
RJ;São Gonçalo;33173630;EDUCANDARIO BONFIM LTDA ME
RJ;São Gonçalo;33173648;CENTRO EDUCACIONAL NASCIMENTO
RJ;São Gonçalo;33175144;CENTRO EDUCACIONAL TORRES FILHO
RJ;São Gonçalo;33175225;VITEC CURSOS TECNICOS PROFISSIONALIZANTES E PRESTACAO DE SERVICOS DA CONSTRUCAO CIVIL
RJ;São Gonçalo;33175250;COLEGIO VISCONDE DE TAUNAY
RJ;São Gonçalo;33175373;CELS - CENTRO EDUCACIONAL LINDOMAR SILVA
RJ;São Gonçalo;33175462;CRECHE E PRE ESCOLA ARVORE DA VIDA
RJ;São Gonçalo;33175896;CENTRO DE ENSINO AMOR E VIDA
RJ;São Gonçalo;33176728;EDUCAR ESPACO INFANTIL E FUNDAMENTAL
RJ;São Gonçalo;33177554;CENTRO DE EDUCACAO INFANTIL MONTEIRO LOBATO
RJ;São Gonçalo;33177953;CRECHE ESCOLA PRIMEIRA INFANCIA
RJ;São Gonçalo;33177961;CRECHE SHALOM
RJ;São Gonçalo;33178046;CRECHE ESCOLA MG
RJ;São Gonçalo;33178062;ASSOCIACAO RAIZ DE DAVI
RJ;São Gonçalo;33178836;CELV CRECHE ESCOLA LICAO DE VIDA
RJ;São Gonçalo;33178852;CENTRO EDUCACIONAL CELSO FERNANDES
RJ;São Gonçalo;33178917;CENTRO EDUCACIONAL FREIRE CARDOSO LTDA - ME
RJ;São Gonçalo;33179301;COLEGIO E CURSO ZEROHUM SAO GONCALO
RJ;São Gonçalo;33179859;UMEI PROFESSOR AUGUSTO DE FREITAS LESSA
RJ;São Gonçalo;33180326;ASSOCIACAO ASSISTENCIAL EDUCACIONAL MACADESKI
RJ;São Gonçalo;33180660;COLEGIO E CURSO ZEROHUM ALCANTARA
RJ;São Gonçalo;33180733;CENTRO EDUCACIONAL TECNOLOGICO LGD
RJ;São Gonçalo;33180962;CENTRO EDUCACIONAL CRESCENDO E APRENDENDO LTDA ME
RJ;São Gonçalo;33181128;CENTRO EDUCACIONAL RIBEIRO MARINS
RJ;São Gonçalo;33181144;GRUPO DE ENSINO FUTURAMA
RJ;São Gonçalo;33181209;COLEGIO RISCOS E RABISCOS
RJ;São Gonçalo;33181594;COLEGIO E CURSO START
RJ;São Gonçalo;33181659;CENTRO EDUCACIONAL ZANELAT
RJ;São Gonçalo;33182981;ESPACO ESCOLA CONSTRUIR
RJ;São Gonçalo;33183090;CENTRO EDUCACIONAL MEDITERRANEO LTDA ME
RJ;São Gonçalo;33183252;INSTITUTO SOCIAL MATHER
RJ;São Gonçalo;33183341;EDUACANDARIO MARIO VIEIRA E JARDIM LAURA MOTTA
RJ;São Gonçalo;33183856;CENTRO EDUCACIONAL PEREIRA SAMPAIO
RJ;São Gonçalo;33183872;SOCIEDADE EDUCACIONAL MACHADO DE ASSIS
RJ;São Gonçalo;33185166;ILZO RAPOZO GARCIA JUNIOR
RJ;São Gonçalo;33187100;COLEGIO COGITARE
RJ;São Gonçalo;33187193;CENTRO EDUCACIONAL CASTELO MAGICO LTDA
RJ;São Gonçalo;33188084;CENTRO EDUCACIONAL MERENDA CARVALHO
RJ;São Gonçalo;33188254;OBRA SOCIAL DO ENGENHO PEQUENO CEIC TIA MADA II
RJ;São Gonçalo;33188637;COLEGIO CEMF UNIDADE I
RJ;São Gonçalo;33188777;COLEGIO ADVENTISTA SAO GONCALO
RJ;São Gonçalo;33189676;CENTRO EDUCACIONAL AVELAR DIAS
RJ;São Gonçalo;33189862;COLEGIO E CURSO METODO CERTO LTDA EPP
RJ;São Gonçalo;33190100;JARDIM EPOCA FELIZ LTDA
RJ;São Gonçalo;33190585;CENTRO EDUCACIONAL FERREIRA LEITE
RJ;São Gonçalo;33190763;CENTRO EDUCACIONAL NOVA CANAA
RJ;São Gonçalo;33190976;COL ALBERT EINSTEIN-CENTRO EDUCACIONAL MEDITERRANEO LTDA ME
RJ;São Gonçalo;33191182;CEIVA ESCOLA CRISTA LTDA
RJ;São Gonçalo;33191310;CENTRO DE REFERENCIA MUNICIPAL EM AUTISMO PROFESSORA MARIA JOSE DA SILVA RODRIGUES
RJ;São Gonçalo;33191336;SISTEMA DE ENSINO INVICTUS ALCANTARA LTDA LTDA
RJ;São Gonçalo;33191859;JGS COLEGIO GOMES SILVA EIRELI
RJ;São Gonçalo;33192057;ASSOC ASSIST EDUC CRECHE COMUNITARIA RENASCER
RJ;São Gonçalo;33192081;ASSOCIACAO CASA BRAZIL CRECHE IMAGINART
RJ;São Gonçalo;33192448;ESCOLA TECNICA SAN MARINO LTDA
RJ;São Gonçalo;33192456;CENTRO DE REFERENCIA MUNICIPAL EM AUTISMO MARLENE FELICIO FARIA
RJ;São Gonçalo;33192502;INSTITUTO BETESDA DE EDUCACAO
RJ;São Gonçalo;33192537;CEE CENTRO DE ENSINO EDUCAR
RJ;São Gonçalo;33192545;INSTITUTO EDUCACIONAL OLIVEIRA REBELLO
RJ;São Gonçalo;33192812;ESCOLA LYRA PROJETO BILINGUE
RJ;São Gonçalo;33193061;CENTRO EDUCACIONAL MULTIPLA ESCOLHA
RJ;São Gonçalo;33193134;CRECHE ESCOLA COMUNITARIA PAZ E AMOR
RJ;São Gonçalo;33193436;OBRA SOCIAL DE APOIO A CRIANCA FILIAL
